                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    141,                0.42867,                0.29038,                0.84142,                0.98802,                0.99708,                0.99446,                0.96979,                0.33843,                0.25648,                 0.7993,             0.00074282,             0.00074282,             0.00074282
                    142,                0.41335,                0.29486,                  0.826,                0.98802,                0.99708,                0.99446,                0.96979,                0.33843,                0.25648,                 0.7993,             0.00073621,             0.00073621,             0.00073621
                    143,                0.47967,                0.32104,                0.87313,                0.98649,                 0.9977,                0.99391,                0.97159,                 0.3319,                0.25049,                0.79814,             0.00072961,             0.00072961,             0.00072961
                    144,                0.43011,                0.28378,                0.82149,                0.98649,                 0.9977,                0.99391,                0.97159,                 0.3319,                0.25049,                0.79814,             0.00072301,             0.00072301,             0.00072301
                    145,                0.41498,                0.29134,                0.79129,                0.98569,                 0.9976,                0.99342,                0.97353,                0.31135,                0.24931,                0.79538,             0.00071641,             0.00071641,             0.00071641
                    146,                0.41125,                0.28781,                0.82414,                0.98569,                 0.9976,                0.99342,                0.97353,                0.31135,                0.24931,                0.79538,             0.00070981,             0.00070981,             0.00070981
                    147,                0.44285,                0.29201,                  0.825,                0.99099,                0.99712,                  0.995,                0.97129,                0.31586,                0.25033,                 0.7954,             0.00070321,             0.00070321,             0.00070321
                    148,                0.44167,                0.30389,                 0.8251,                0.99099,                0.99712,                  0.995,                0.97129,                0.31586,                0.25033,                 0.7954,             0.00069661,             0.00069661,             0.00069661
                    149,                0.43584,                0.32147,                0.83715,                0.98686,                0.99677,                  0.995,                0.97614,                 0.3142,                0.24864,                0.79578,                0.00069,                0.00069,                0.00069
                    150,                0.38104,                0.27472,                0.80864,                0.98686,                0.99677,                  0.995,                0.97614,                 0.3142,                0.24864,                0.79578,              0.0006834,              0.0006834,              0.0006834
                    151,                0.42533,                0.29865,                0.82089,                0.98239,                0.99578,                0.99266,                0.97014,                0.31991,                0.24371,                0.79819,              0.0006768,              0.0006768,              0.0006768
                    152,                0.42333,                0.29599,                0.82723,                0.98239,                0.99578,                0.99266,                0.97014,                0.31991,                0.24371,                0.79819,              0.0006702,              0.0006702,              0.0006702
                    153,                0.42748,                0.29312,                0.83514,                 0.9902,                0.99662,                  0.995,                0.96364,                0.32057,                0.24709,                0.79779,              0.0006636,              0.0006636,              0.0006636
